"CED_NAME_2021","POA_CODE_2021","STATE_NAME_2021","Person","Dwelling","AREA_ALBERS_SQKM","poa_count","double_counted_POA","POA_Allocation","CED_CODE_2021"
"Kingston","5163","South Australia",14925,6318,34.62,15,1,1,"406"
"Kingston","5164","South Australia",5218,2518,3.1934,15,1,1,"406"
"Kingston","5165","South Australia",5968,2976,2.8639,15,1,1,"406"
"Kingston","5166","South Australia",1863,941,1.8617,15,1,1,"406"
"Kingston","5167","South Australia",6327,2786,5.7077,15,1,1,"406"
"Kingston","5168","South Australia",5775,2585,7.1009,15,2,1,"406"
"Kingston","5169","South Australia",20115,8250,13.8186,15,1,1,"406"
"Kingston","5170","South Australia",1207,584,6.5506,15,1,1,"406"
"Makin","5013","South Australia",3,4,3.0792,20,2,0.000282379518072289,"407"
"Makin","5085","South Australia",1747,364,1.1949,20,2,0.0705032487186731,"407"
"Makin","5090","South Australia",4589,2127,1.9192,20,2,0.559088693957115,"407"
"Makin","5091","South Australia",7886,3201,8.5918,20,1,1,"407"
"Makin","5092","South Australia",18277,7437,9.4494,20,1,1,"407"
"Makin","5093","South Australia",9417,3890,4.3878,20,1,1,"407"
"Makin","5094","South Australia",917,380,24.6809,20,2,1,"407"
"Makin","5095","South Australia",21381,8596,11.5079,20,1,1,"407"
"Makin","5096","South Australia",13789,5535,9.5243,20,1,1,"407"
"Makin","5097","South Australia",13910,5858,6.991,20,1,1,"407"
"Makin","5098","South Australia",13039,5229,6.1001,20,1,1,"407"
"Makin","5106","South Australia",21,5,4.6289,20,2,0.212121212121212,"407"
"Makin","5107","South Australia",18650,6691,7.921,20,1,1,"407"
"Makin","5109","South Australia",13755,5648,10.3691,20,2,0.662668015609192,"407"
"Makin","5110","South Australia",364,133,2.7862,20,2,0.0388556789069172,"407"
"Makin","5114","South Australia",119,42,8.9968,20,3,0.00322641867527045,"407"
"Makin","5125","South Australia",20403,7938,25.2564,20,1,1,"407"
"Makin","5126","South Australia",7405,2937,5.8067,20,1,1,"407"
"Makin","5127","South Australia",7858,3189,4.4199,20,1,1,"407"
"Makin","5131","South Australia",248,95,5.0507,20,2,0.252803261977574,"407"
"Mayo","5051","South Australia",10847,3872,13.5089,62,2,0.71843952841436,"408"
"Mayo","5052","South Australia",5,3,0.3162,62,2,0.000742942050520059,"408"
"Mayo","5072","South Australia",457,182,6.8305,62,2,0.0328068916008614,"408"
"Mayo","5076","South Australia",18,11,4.4675,62,2,0.00187168555682645,"408"
"Mayo","5114","South Australia",178,62,5.4564,62,3,0.00482607163191714,"408"
"Mayo","5131","South Australia",733,275,16.2504,62,2,0.747196738022426,"408"
"Mayo","5132","South Australia",399,150,14.0725,62,2,0.93006993006993,"408"
"Mayo","5133","South Australia",377,146,14.1,62,1,1,"408"
"Mayo","5134","South Australia",452,170,36.5354,62,1,1,"408"
"Mayo","5136","South Australia",550,202,7.7715,62,1,1,"408"
"Mayo","5137","South Australia",556,230,8.2627,62,1,1,"408"
"Mayo","5138","South Australia",363,141,11.9523,62,1,1,"408"
"Mayo","5139","South Australia",287,122,9.345,62,1,1,"408"
"Mayo","5140","South Australia",462,175,3.7167,62,1,1,"408"
"Mayo","5141","South Australia",766,276,13.1923,62,1,1,"408"
"Mayo","5142","South Australia",588,233,3.4725,62,1,1,"408"
"Mayo","5144","South Australia",427,184,10.2028,62,1,1,"408"
"Mayo","5151","South Australia",402,150,4.0978,62,1,1,"408"
"Mayo","5152","South Australia",6311,2537,30.4956,62,2,0.987482397120951,"408"
"Mayo","5153","South Australia",6709,2730,208.0124,62,1,1,"408"
"Mayo","5154","South Australia",3483,1284,8.4056,62,1,1,"408"
"Mayo","5155","South Australia",4003,1597,15.0757,62,1,1,"408"
"Mayo","5156","South Australia",1000,383,7.3237,62,1,1,"408"
"Mayo","5157","South Australia",3004,1241,191.7995,62,1,1,"408"
"Mayo","5159","South Australia",246,83,7.538,62,2,0.00732230027384212,"408"
"Mayo","5168","South Australia",0,0,1.9278,62,2,0,"408"
"Mayo","5171","South Australia",6258,2649,115.916,62,1,1,"408"
"Mayo","5172","South Australia",4190,1723,170.8568,62,1,1,"408"
"Mayo","5173","South Australia",13236,6452,29.1294,62,1,1,"408"
"Mayo","5174","South Australia",3016,1511,52.345,62,1,1,"408"
"Mayo","5201","South Australia",2327,902,139.5274,62,1,1,"408"
"Mayo","5202","South Australia",925,429,159.1826,62,1,1,"408"
"Mayo","5203","South Australia",1327,664,211.4116,62,1,1,"408"
"Mayo","5204","South Australia",3384,3206,296.6796,62,1,1,"408"
"Mayo","5210","South Australia",1886,715,90.6108,62,1,1,"408"
"Mayo","5211","South Australia",16822,10195,459.0188,62,1,1,"408"
"Mayo","5212","South Australia",2236,1638,21.2672,62,1,1,"408"
"Mayo","5213","South Australia",1271,1278,35.456,62,1,1,"408"
"Mayo","5214","South Australia",9521,6684,272.024,62,1,1,"408"
"Mayo","5220","South Australia",155,86,2.8044,62,1,1,"408"
"Mayo","5221","South Australia",341,305,38.3922,62,1,1,"408"
"Mayo","5222","South Australia",692,702,385.7746,62,1,1,"408"
"Mayo","5223","South Australia",3735,2219,3973.767,62,1,1,"408"
"Mayo","5231","South Australia",1284,532,99.4012,62,1,1,"408"
"Mayo","5232","South Australia",418,161,42.9974,62,1,1,"408"
"Mayo","5233","South Australia",1521,615,77.5345,62,1,1,"408"
"Mayo","5234","South Australia",1371,555,43.6525,62,1,1,"408"
"Mayo","5235","South Australia",54,24,6.3004,62,2,0.0205714285714286,"408"
"Mayo","5240","South Australia",529,231,22.0768,62,1,1,"408"
"Mayo","5241","South Australia",2522,1064,26.1921,62,1,1,"408"
"Mayo","5242","South Australia",1750,709,31.6068,62,1,1,"408"
"Mayo","5243","South Australia",864,364,26.981,62,1,1,"408"
"Mayo","5244","South Australia",4384,1806,204.6816,62,2,0.986276715410574,"408"
"Mayo","5245","South Australia",3260,1298,31.6551,62,1,1,"408"
"Mayo","5250","South Australia",3787,1444,15.1988,62,1,1,"408"
"Mayo","5251","South Australia",19143,8115,102.369,62,1,1,"408"
"Mayo","5252","South Australia",6802,2704,115.3918,62,1,1,"408"
"Mayo","5254","South Australia",386,175,29.2635,62,2,0.154091816367265,"408"
"Mayo","5255","South Australia",10062,4376,786.842,62,2,0.995941799465505,"408"
"Mayo","5256","South Australia",1540,1047,180.1728,62,1,1,"408"
"Mayo","5259","South Australia",0,0,181.5747,62,2,0,"408"
"Mayo","5351","South Australia",0,0,3.6029,62,2,0,"408"
"Spence","5106","South Australia",78,18,2.0587,14,2,0.787878787878788,"409"
"Spence","5108","South Australia",43300,16898,18.3572,14,1,1,"409"
"Spence","5109","South Australia",7002,2850,4.2343,14,2,0.337331984390808,"409"
"Spence","5110","South Australia",9004,3326,62.8914,14,2,0.961144321093083,"409"
"Spence","5111","South Australia",371,16,18.7439,14,1,1,"409"
"Spence","5112","South Australia",20431,8869,14.8798,14,1,1,"409"
"Spence","5113","South Australia",19561,8465,12.5057,14,1,1,"409"
"Spence","5114","South Australia",36586,13666,138.3754,14,3,0.991947509692812,"409"
"Spence","5115","South Australia",13059,5030,19.7062,14,1,1,"409"
"Spence","5116","South Australia",10739,4599,23.5591,14,1,1,"409"
"Spence","5117","South Australia",4046,1363,14.0543,14,1,1,"409"
"Spence","5118","South Australia",18871,8011,84.6429,14,3,0.981790749700848,"409"
"Spence","5120","South Australia",2860,1087,86.1986,14,1,1,"409"
"Spence","5121","South Australia",2351,973,32.9719,14,1,1,"409"
"Sturt","5063","South Australia",3466,1504,1.0468,20,2,0.272891898275726,"410"
"Sturt","5064","South Australia",9692,3756,6.1484,20,2,0.901246047982146,"410"
"Sturt","5065","South Australia",10989,4938,4.2878,20,1,1,"410"
"Sturt","5066","South Australia",12253,4844,9.0577,20,1,1,"410"
"Sturt","5067","South Australia",10754,5622,3.9255,20,1,1,"410"
"Sturt","5068","South Australia",12655,5896,5.0515,20,1,1,"410"
"Sturt","5069","South Australia",8385,3856,3.8454,20,1,1,"410"
"Sturt","5070","South Australia",15399,7163,6.2151,20,1,1,"410"
"Sturt","5072","South Australia",13473,5766,7.3824,20,2,0.967193108399139,"410"
"Sturt","5073","South Australia",16816,7022,7.5046,20,1,1,"410"
"Sturt","5074","South Australia",14377,6345,5.6525,20,1,1,"410"
"Sturt","5075","South Australia",11311,4750,5.6065,20,1,1,"410"
"Sturt","5076","South Australia",9599,3747,6.204,20,2,0.998128314443174,"410"
"Sturt","5086","South Australia",11344,4666,4.775,20,2,0.643156820501191,"410"
"Sturt","5087","South Australia",12482,5461,5.0299,20,1,1,"410"
"Sturt","5088","South Australia",3701,1655,1.893,20,1,1,"410"
"Sturt","5089","South Australia",6931,2647,4.3298,20,1,1,"410"
"Sturt","5090","South Australia",3619,1446,3.1346,20,2,0.440911306042885,"410"
"Sturt","5132","South Australia",30,13,5.6829,20,2,0.0699300699300699,"410"
"Sturt","5150","South Australia",17,5,0.8398,20,2,0.314814814814815,"410"
"No usual address (SA)","9494","South Australia",3377,0,0,1,9,0.0648736912880607,"494"
"Migratory - Offshore - Shipping (SA)","9797","South Australia",12,10,0,1,9,0.0139372822299652,"497"
"Bass","7212","Tasmania",167,92,283.7734,27,2,0.0942437923250564,"601"
"Bass","7214","Tasmania",0,0,56.3814,27,2,0,"601"
"Bass","7248","Tasmania",17153,7289,36.9022,27,1,1,"601"
"Bass","7249","Tasmania",14118,6463,12.61,27,1,1,"601"
"Bass","7250","Tasmania",44043,19949,150.4084,27,2,0.861392528848034,"601"
"Bass","7252","Tasmania",2994,1482,496.59,27,1,1,"601"
"Bass","7253","Tasmania",5149,2631,153.8115,27,1,1,"601"
"Bass","7254","Tasmania",563,303,278.9994,27,1,1,"601"
"Bass","7255","Tasmania",857,653,1416.2192,27,1,1,"601"
"Bass","7257","Tasmania",64,39,580.4052,27,1,1,"601"
"Bass","7258","Tasmania",764,303,59.6482,27,2,0.79253112033195,"601"
"Bass","7259","Tasmania",499,229,485.6861,27,1,1,"601"
"Bass","7260","Tasmania",3303,1540,760.429,27,1,1,"601"
"Bass","7261","Tasmania",258,146,81.7534,27,1,1,"601"
"Bass","7262","Tasmania",1909,1334,717.5295,27,1,1,"601"
"Bass","7263","Tasmania",624,308,352.3637,27,1,1,"601"
"Bass","7264","Tasmania",475,430,957.074,27,2,0.827526132404181,"601"
"Bass","7265","Tasmania",230,125,195.0655,27,1,1,"601"
"Bass","7267","Tasmania",804,333,113.8586,27,1,1,"601"
"Bass","7268","Tasmania",1135,485,162.4062,27,1,1,"601"
"Bass","7270","Tasmania",4372,2613,255.5698,27,2,1,"601"
"Bass","7275","Tasmania",3388,1509,260.4715,27,3,0.998526377836723,"601"
"Bass","7276","Tasmania",643,287,5.9926,27,1,1,"601"
"Bass","7277","Tasmania",6492,2624,98.0652,27,1,1,"601"
"Bass","7292","Tasmania",0,0,6.1152,27,2,0,"601"
"Bass","7303","Tasmania",29,10,5.5909,27,2,0.00959629384513567,"601"
"Bass","7304","Tasmania",0,0,1.6866,27,2,0,"601"
"Braddon","7116","Tasmania",0,0,5651.9123,22,3,0,"602"
"Braddon","7140","Tasmania",0,0,541.7737,22,2,0,"602"
"Braddon","7256","Tasmania",1621,879,1095.7407,22,1,1,"602"
"Braddon","7270","Tasmania",0,0,9.5921,22,2,0,"602"
"Braddon","7275","Tasmania",5,6,64.7381,22,3,0.00147362216327734,"602"
"Braddon","7305","Tasmania",19,11,12.046,22,2,0.014937106918239,"602"
"Braddon","7306","Tasmania",0,0,391.7274,22,2,0,"602"
"Braddon","7307","Tasmania",11818,5581,503.9676,22,2,1,"602"
"Braddon","7310","Tasmania",27483,12665,174.5504,22,2,0.961885762284754,"602"
"Braddon","7315","Tasmania",15625,7175,594.7486,22,2,1,"602"
"Braddon","7316","Tasmania",6298,2811,277.204,22,1,1,"602"
"Braddon","7320","Tasmania",17174,8073,32.2926,22,1,1,"602"
"Braddon","7321","Tasmania",4937,2637,2370.2862,22,1,1,"602"
"Braddon","7322","Tasmania",4063,1899,26.8891,22,1,1,"602"
"Braddon","7325","Tasmania",8961,4114,799.9329,22,1,1,"602"
"Braddon","7330","Tasmania",6728,3200,2296.0888,22,1,1,"602"
"Braddon","7331","Tasmania",592,358,18.0189,22,1,1,"602"
"Braddon","7466","Tasmania",32,34,68.8166,22,1,1,"602"
"Braddon","7467","Tasmania",1811,1228,144.0971,22,1,1,"602"
"Braddon","7468","Tasmania",694,577,309.9494,22,1,1,"602"
"Braddon","7469","Tasmania",774,632,5875.9843,22,2,1,"602"
"Braddon","7470","Tasmania",748,538,108.2441,22,1,1,"602"
"Clark","7000","Tasmania",15589,7261,10.948,14,1,1,"603"
"Clark","7004","Tasmania",8000,3910,9.8025,14,1,1,"603"
"Clark","7005","Tasmania",13915,6135,8.3807,14,1,1,"603"
"Clark","7007","Tasmania",3372,1393,6.4677,14,1,1,"603"
"Clark","7008","Tasmania",13199,5777,12.1958,14,1,1,"603"
"Clark","7009","Tasmania",13873,5930,8.4747,14,1,1,"603"
"Clark","7010","Tasmania",18351,8060,17.2278,14,1,1,"603"
"Clark","7011","Tasmania",15704,6862,22.8563,14,2,0.99949083503055,"603"
"Clark","7012","Tasmania",792,339,26.4071,14,2,0.947368421052632,"603"
"Clark","7030","Tasmania",1494,540,5.0333,14,2,0.0757798630484403,"603"
"Clark","7050","Tasmania",1795,674,23.3969,14,2,0.122919947955899,"603"
"Clark","7053","Tasmania",3624,1491,8.0166,14,1,1,"603"
"Clark","7054","Tasmania",1590,612,125.9733,14,3,0.165315034310667,"603"
"Clark","7150","Tasmania",241,90,7.7014,14,2,0.0757385292269013,"603"
"Franklin","7015","Tasmania",11279,4956,15.3124,26,1,1,"604"
"Franklin","7016","Tasmania",3164,1104,13.2052,26,1,1,"604"
"Franklin","7017","Tasmania",919,373,29.0109,26,2,0.145826721675659,"604"
"Franklin","7018","Tasmania",23448,10217,23.0912,26,1,1,"604"
"Franklin","7019","Tasmania",7785,3229,14.6762,26,1,1,"604"
"Franklin","7020","Tasmania",2672,1003,56.4144,26,1,1,"604"
"Franklin","7021","Tasmania",2599,1043,4.8376,26,1,1,"604"
"Franklin","7022","Tasmania",962,486,10.9785,26,1,1,"604"
"Franklin","7023","Tasmania",385,294,4.6425,26,1,1,"604"
"Franklin","7024","Tasmania",601,260,2.2327,26,1,1,"604"
"Franklin","7025","Tasmania",238,97,3.6991,26,2,0.130339539978094,"604"
"Franklin","7050","Tasmania",12808,5481,15.3016,26,2,0.877080052044101,"604"
"Franklin","7052","Tasmania",7735,3146,6.2052,26,1,1,"604"
"Franklin","7054","Tasmania",8028,3085,108.1237,26,3,0.834684965689332,"604"
"Franklin","7055","Tasmania",540,207,3.254,26,1,1,"604"
"Franklin","7109","Tasmania",9907,4416,1133.4356,26,1,1,"604"
"Franklin","7112","Tasmania",3483,1880,179.2618,26,1,1,"604"
"Franklin","7113","Tasmania",1324,525,44.2294,26,1,1,"604"
"Franklin","7116","Tasmania",2485,1225,4038.936,26,3,1,"604"
"Franklin","7117","Tasmania",915,581,48.3123,26,1,1,"604"
"Franklin","7150","Tasmania",2941,2104,495.9578,26,2,0.924261470773099,"604"
"Franklin","7155","Tasmania",930,428,14.9646,26,1,1,"604"
"Franklin","7162","Tasmania",664,300,24.3229,26,1,1,"604"
"Franklin","7163","Tasmania",394,193,21.3361,26,1,1,"604"
"Franklin","7170","Tasmania",5743,2100,93.1647,26,1,1,"604"
"Franklin","7171","Tasmania",0,0,0.0053,26,2,0,"604"
"Lyons","7011","Tasmania",8,0,4.3515,56,2,0.000509164969450102,"605"
"Lyons","7012","Tasmania",44,11,7.0262,56,2,0.0526315789473684,"605"
"Lyons","7017","Tasmania",5383,2052,108.8083,56,2,0.854173278324342,"605"
"Lyons","7025","Tasmania",1588,720,90.2076,56,2,0.869660460021906,"605"
"Lyons","7026","Tasmania",1158,468,209.6857,56,1,1,"605"
"Lyons","7027","Tasmania",364,175,152.1166,56,1,1,"605"
"Lyons","7030","Tasmania",18221,8222,3304.9384,56,2,0.92422013695156,"605"
"Lyons","7054","Tasmania",0,0,74.179,56,3,0,"605"
"Lyons","7116","Tasmania",0,0,3531.7178,56,3,0,"605"
"Lyons","7119","Tasmania",47,20,45.0101,56,1,1,"605"
"Lyons","7120","Tasmania",1898,1002,1512.6641,56,1,1,"605"
"Lyons","7139","Tasmania",8,9,72.0034,56,1,1,"605"
"Lyons","7140","Tasmania",12113,5749,4691.4649,56,2,1,"605"
"Lyons","7171","Tasmania",3819,1633,31.5501,56,2,1,"605"
"Lyons","7172","Tasmania",4431,1922,241.9126,56,1,1,"605"
"Lyons","7173","Tasmania",7514,4105,114.874,56,1,1,"605"
"Lyons","7174","Tasmania",200,87,42.5297,56,1,1,"605"
"Lyons","7175","Tasmania",187,123,62.3831,56,1,1,"605"
"Lyons","7176","Tasmania",185,69,62.1658,56,1,1,"605"
"Lyons","7177","Tasmania",454,244,90.3882,56,1,1,"605"
"Lyons","7178","Tasmania",324,305,96.6914,56,1,1,"605"
"Lyons","7179","Tasmania",429,449,51.4124,56,1,1,"605"
"Lyons","7180","Tasmania",171,130,18.7249,56,1,1,"605"
"Lyons","7182","Tasmania",251,327,175.4638,56,1,1,"605"
"Lyons","7183","Tasmania",42,32,12.5638,56,1,1,"605"
"Lyons","7184","Tasmania",906,959,123.9962,56,1,1,"605"
"Lyons","7185","Tasmania",139,83,18.1584,56,1,1,"605"
"Lyons","7186","Tasmania",205,231,82.794,56,1,1,"605"
"Lyons","7187","Tasmania",139,101,26.6414,56,1,1,"605"
"Lyons","7190","Tasmania",3441,3073,1792.4606,56,1,1,"605"
"Lyons","7209","Tasmania",426,251,1072.9981,56,1,1,"605"
"Lyons","7210","Tasmania",1074,661,1144.2133,56,1,1,"605"
"Lyons","7211","Tasmania",264,129,413.3688,56,1,1,"605"
"Lyons","7212","Tasmania",1605,764,798.8786,56,2,0.905756207674944,"605"
"Lyons","7213","Tasmania",291,194,1061.0291,56,1,1,"605"
"Lyons","7214","Tasmania",625,331,1319.6214,56,2,1,"605"
"Lyons","7215","Tasmania",4068,3201,1041.001,56,1,1,"605"
"Lyons","7216","Tasmania",3578,2721,791.9211,56,1,1,"605"
"Lyons","7250","Tasmania",7087,3165,23.7768,56,2,0.138607471151966,"605"
"Lyons","7258","Tasmania",200,85,38.3219,56,2,0.20746887966805,"605"
"Lyons","7264","Tasmania",99,253,548.9116,56,2,0.172473867595819,"605"
"Lyons","7275","Tasmania",0,0,15.1007,56,3,0,"605"
"Lyons","7290","Tasmania",2449,1045,10.6892,56,1,1,"605"
"Lyons","7291","Tasmania",725,297,59.4922,56,1,1,"605"
"Lyons","7292","Tasmania",660,275,238.1853,56,2,1,"605"
"Lyons","7300","Tasmania",3938,1658,110.7076,56,1,1,"605"
"Lyons","7301","Tasmania",4702,2140,418.437,56,1,1,"605"
"Lyons","7302","Tasmania",1757,769,676.5484,56,1,1,"605"
"Lyons","7303","Tasmania",2993,1365,290.1264,56,2,0.990403706154864,"605"
"Lyons","7304","Tasmania",6251,3213,3541.9832,56,2,1,"605"
"Lyons","7305","Tasmania",1253,549,112.645,56,2,0.985062893081761,"605"
"Lyons","7306","Tasmania",4267,1904,1151.7729,56,2,1,"605"
"Lyons","7307","Tasmania",0,0,1.5999,56,2,0,"605"
"Lyons","7310","Tasmania",1089,471,199.1553,56,2,0.0381142377152457,"605"
"Lyons","7315","Tasmania",0,0,18.8409,56,2,0,"605"
"Lyons","7469","Tasmania",0,0,17.5282,56,2,0,"605"
"No usual address (Tas.)","9494","Tasmania",1377,0,0,1,9,0.026452790317933,"694"
"Migratory - Offshore - Shipping (Tas.)","9797","Tasmania",17,12,0,1,9,0.0197444831591173,"697"
"Lingiari","0822","Northern Territory",25242,8442,150730.3482,33,2,0.999287410926366,"701"
"Lingiari","0828","Northern Territory",497,151,18.2183,33,2,0.294431279620853,"701"
"Lingiari","0829","Northern Territory",1948,454,41.1983,33,2,0.988832487309645,"701"
"Lingiari","0830","Northern Territory",1710,601,208.671,33,2,0.0923824959481361,"701"
"Lingiari","0832","Northern Territory",6513,2334,13.7865,33,2,0.347619555935098,"701"
"Lingiari","0834","Northern Territory",1825,811,32.6302,33,1,1,"701"
"Lingiari","0835","Northern Territory",3139,1430,76.8403,33,1,1,"701"
"Lingiari","0836","Northern Territory",7572,2951,130.9305,33,1,1,"701"
"Lingiari","0837","Northern Territory",491,268,130.7766,33,1,1,"701"
"Lingiari","0838","Northern Territory",870,437,86.3366,33,1,1,"701"
"Lingiari","0839","Northern Territory",506,377,1.1346,33,1,1,"701"
"Lingiari","0840","Northern Territory",443,615,290.5631,33,1,1,"701"
"Lingiari","0841","Northern Territory",630,316,142.2064,33,1,1,"701"
"Lingiari","0845","Northern Territory",397,303,115.696,33,1,1,"701"
"Lingiari","0846","Northern Territory",313,261,146.7377,33,1,1,"701"
"Lingiari","0847","Northern Territory",323,222,402.0523,33,1,1,"701"
"Lingiari","0850","Northern Territory",7900,3845,551.1508,33,1,1,"701"
"Lingiari","0852","Northern Territory",8740,3813,441673.3068,33,1,1,"701"
"Lingiari","0853","Northern Territory",850,213,106.2851,33,1,1,"701"
"Lingiari","0854","Northern Territory",770,340,12.5634,33,1,1,"701"
"Lingiari","0860","Northern Territory",3073,1397,42.0605,33,1,1,"701"
"Lingiari","0862","Northern Territory",718,496,117528.152,33,1,1,"701"
"Lingiari","0870","Northern Territory",20291,8691,59.6121,33,1,1,"701"
"Lingiari","0872","Northern Territory",11240,4833,615166.8096,33,4,0.765042199836646,"701"
"Lingiari","0873","Northern Territory",2747,1645,172.5253,33,1,1,"701"
"Lingiari","0874","Northern Territory",570,343,72.1518,33,1,1,"701"
"Lingiari","0875","Northern Territory",2493,990,29.0124,33,1,1,"701"
"Lingiari","0880","Northern Territory",4951,1748,88.6672,33,1,1,"701"
"Lingiari","0885","Northern Territory",752,338,2.7429,33,1,1,"701"
"Lingiari","0886","Northern Territory",766,694,13.5083,33,1,1,"701"
"Lingiari","4825","Northern Territory",401,120,19853.4575,33,2,0.0208214341346903,"701"
"Lingiari","6798","Northern Territory",1699,636,136.1356,33,1,1,"701"
"Lingiari","6799","Northern Territory",593,202,13.7258,33,1,1,"701"
"Solomon","0800","Northern Territory",7172,4238,3.1731,9,1,1,"702"
"Solomon","0810","Northern Territory",34268,13661,24.4283,9,1,1,"702"
"Solomon","0812","Northern Territory",18580,7266,35.8899,9,1,1,"702"
"Solomon","0820","Northern Territory",19963,9432,39.0642,9,1,1,"702"
"Solomon","0822","Northern Territory",18,18,45.4548,9,2,0.000712589073634204,"702"
"Solomon","0828","Northern Territory",1191,619,10.4349,9,2,0.705568720379147,"702"
"Solomon","0829","Northern Territory",22,12,3.6419,9,2,0.0111675126903553,"702"
"Solomon","0830","Northern Territory",16800,6846,26.333,9,2,0.907617504051864,"702"
"Solomon","0832","Northern Territory",12223,4705,5.9407,9,2,0.652380444064902,"702"
"No usual address (NT)","9494","Northern Territory",3500,0,0,1,9,0.0672365766977236,"794"
"Migratory - Offshore - Shipping (NT)","9797","Northern Territory",91,72,0,1,9,0.105691056910569,"797"
"Bean","2600","Australian Capital Territory",65,5,5.7533,13,2,0.00790177486019937,"801"
"Bean","2606","Australian Capital Territory",8802,4563,6.7706,13,2,0.729548280149192,"801"
"Bean","2607","Australian Capital Territory",14720,6102,10.2741,13,1,1,"801"
"Bean","2609","Australian Capital Territory",313,182,22.0219,13,2,0.273601398601399,"801"
"Bean","2611","Australian Capital Territory",36365,14722,536.2868,13,4,0.997804911510495,"801"
"Bean","2620","Australian Capital Territory",618,106,1134.6219,13,3,0.0135487689912963,"801"
"Bean","2899","Australian Capital Territory",2185,1239,38.651,13,1,1,"801"
"Bean","2900","Australian Capital Territory",4179,2437,101.0226,13,1,1,"801"
"Bean","2902","Australian Capital Territory",15635,6321,11.3361,13,1,1,"801"
"Bean","2903","Australian Capital Territory",9608,3784,6.484,13,1,1,"801"
"Bean","2904","Australian Capital Territory",13156,5092,9.7514,13,1,1,"801"
"Bean","2905","Australian Capital Territory",28705,10990,19.8141,13,1,1,"801"
"Bean","2906","Australian Capital Territory",18120,6756,11.2186,13,1,1,"801"
"Canberra","2600","Australian Capital Territory",8161,3999,17.5917,13,2,0.992098225139801,"802"
"Canberra","2601","Australian Capital Territory",7681,2541,15.233,13,1,1,"802"
"Canberra","2602","Australian Capital Territory",34557,15363,21.9723,13,1,1,"802"
"Canberra","2603","Australian Capital Territory",10335,4883,9.2066,13,1,1,"802"
"Canberra","2604","Australian Capital Territory",13061,6961,5.4946,13,1,1,"802"
"Canberra","2605","Australian Capital Territory",12468,4893,9.2938,13,1,1,"802"
"Canberra","2606","Australian Capital Territory",3263,1527,2.2619,13,2,0.270451719850808,"802"
"Canberra","2609","Australian Capital Territory",831,378,105.7732,13,2,0.726398601398601,"802"
"Canberra","2611","Australian Capital Territory",16,7,10.0353,13,4,0.000439017697900947,"802"
"Canberra","2612","Australian Capital Territory",19008,10137,9.4532,13,1,1,"802"
"Canberra","2614","Australian Capital Territory",14466,6061,8.386,13,2,0.702198922382409,"802"
"Canberra","2617","Australian Capital Territory",21305,8278,18.1663,13,2,0.559215706861253,"802"
"Canberra","2620","Australian Capital Territory",406,211,79.0546,13,3,0.00890097121434679,"802"
"Fenner","2540","Australian Capital Territory",308,121,67.2296,10,2,0.00638527241064765,"803"
"Fenner","2611","Australian Capital Territory",12,0,17.369,10,4,0.00032926327342571,"803"
"Fenner","2614","Australian Capital Territory",6135,2594,2.7485,10,2,0.297801077617591,"803"
"Fenner","2615","Australian Capital Territory",47351,18503,36.9984,10,1,1,"803"
"Fenner","2617","Australian Capital Territory",16793,7815,18.8452,10,2,0.440784293138747,"803"
"Fenner","2618","Australian Capital Territory",322,130,19.6284,10,2,0.232323232323232,"803"
"Fenner","2911","Australian Capital Territory",4806,1787,5.0536,10,1,1,"803"
"Fenner","2912","Australian Capital Territory",8583,3683,31.9188,10,1,1,"803"
"Fenner","2913","Australian Capital Territory",39357,14744,21.81,10,1,1,"803"
"Fenner","2914","Australian Capital Territory",34561,11508,16.4832,10,1,1,"803"
"No usual address (ACT)","9494","Australian Capital Territory",605,0,0,1,9,0.0116223225434636,"894"
"Migratory - Offshore - Shipping (ACT)","9797","Australian Capital Territory",0,0,0,1,9,0,"897"
"No usual address (OT)","9494","Other Territories",11,0,0,1,9,0.000211314955335703,"994"
"Migratory - Offshore - Shipping (OT)","9797","Other Territories",0,0,0,1,9,0,"997"
"Banks","2196","New South Wales",10464,3800,2.2503,12,3,0.310578178796153,"101"
"Banks","2200","New South Wales",82,24,0.1121,12,2,0.001706768795271,"101"
"Banks","2209","New South Wales",9720,3811,2.1223,12,2,0.720213396561944,"101"
"Banks","2210","New South Wales",32782,12804,10.9466,12,1,1,"101"
"Banks","2211","New South Wales",17622,6549,7.3323,12,1,1,"101"
"Banks","2212","New South Wales",17170,6118,5.0067,12,2,1,"101"
"Banks","2213","New South Wales",23280,8510,10.0369,12,1,1,"101"
"Banks","2214","New South Wales",4069,1391,5.3202,12,2,1,"101"
"Banks","2220","New South Wales",4944,1673,1.4792,12,2,0.146671413314347,"101"
"Banks","2221","New South Wales",13997,5037,4.5739,12,2,0.885045842554537,"101"
"Banks","2222","New South Wales",12427,5036,2.4943,12,2,0.983382131835087,"101"
"Banks","2223","New South Wales",21393,8363,7.253,12,1,1,"101"
"Barton","2192","New South Wales",2796,1076,0.5649,15,2,0.209972964854311,"102"
"Barton","2193","New South Wales",3793,1564,0.7047,15,3,0.212910468706146,"102"
"Barton","2194","New South Wales",5187,2359,0.6862,15,2,0.198257080610022,"102"
"Barton","2196","New South Wales",7695,2822,1.5416,15,3,0.22839249673513,"102"
"Barton","2205","New South Wales",25374,11281,4.244,15,1,1,"102"
